최초 EARLY일,티커,종목명,시장,최초 EARLY가,최신일,최신가,EARLY후 수익률 %,최대수익 %,최대낙폭 %,경과 거래일,EARLY 상태,현재 단계,시장상태,RS,RS 가속,MTT,최초 LEADER일,최초 SETUP일,최초 BUY일,최초 BUY가,BUY 승격
2026-08-19,300720,한일시멘트,KOSPI,15190.0,2026-09-07,16770.0,10.401579986833443,12.376563528637252,-0.13166556945358732,13,FRESH,EARLY_LEADER,COUNTERTREND,24.75,-5.833862532685842,False,,,2026-08-28,16950.0,True
2026-08-19,207940,삼성바이오로직스,KOSPI,1544000.0,2026-09-07,1466000.0,-5.051813471502586,3.5621761658030993,-6.282383419689119,13,FRESH,INACTIVE,,,,,,2026-08-26,,,False
2026-08-19,127120,제이에스링크,KOSDAQ,36700.0,2026-09-07,32400.0,-11.71662125340599,1.4986376021798309,-18.528610354223428,13,FRESH,INACTIVE,,,,,,,,,False
2026-08-19,090435,아모레퍼시픽우,KOSPI,43600.0,2026-09-07,44900.0,2.9816513761467878,7.339449541284404,0.0,13,FRESH,EARLY_LEADER,COUNTERTREND,27.08071748878924,-6.165827150732611,False,,2026-08-25,,,False
2026-08-19,090430,아모레퍼시픽,KOSPI,133100.0,2026-09-07,140800.0,5.785123966942152,13.148009015777617,0.0,13,FRESH,EARLY_LEADER,COUNTERTREND,31.557174887892376,-14.485036542813642,False,,2026-08-21,2026-08-25,143300,True
2026-08-19,082640,동양생명,KOSPI,8250.0,2026-08-28,8250.0,0.0,0.0,0.0,7,FRESH,INACTIVE,,,,,,,,,False
2026-08-19,019010,베뉴지,KOSDAQ,5180.0,2026-09-07,4650.0,-10.231660231660234,1.3513513513513598,-15.250965250965255,13,FRESH,INACTIVE,,,,,,,,,False
2026-08-19,017940,E1,KOSPI,93000.0,2026-09-07,97500.0,4.8387096774193505,6.021505376344094,-0.6451612903225823,13,FRESH,INACTIVE,,,,,,2026-08-27,2026-08-26,97700,True
2026-08-19,011200,HMM,KOSPI,21700.0,2026-09-07,21450.0,-1.1520737327188946,5.299539170506917,-4.147465437788023,13,FRESH,INACTIVE,,,,,,2026-08-24,,,False
2026-08-19,009160,SIMPAC,KOSPI,4890.0,2026-09-07,4850.0,-0.8179959100204526,8.793456032719838,-0.8179959100204526,13,FRESH,INACTIVE,,,,,,2026-08-27,,,False
2026-08-19,007690,국도화학,KOSPI,37950.0,2026-09-07,38500.0,1.449275362318847,7.3781291172595465,-3.293807641633728,13,FRESH,EARLY_LEADER,COUNTERTREND,28.227578475336323,-5.055947860113804,True,,,,,False
